ISIN Div Payout/ ISIN Growth	Net Asset Value
INF917K01RF8	29.0347
INF917K01RH4	20.0277
INF336L01QZ9	10.0524
INF336L01RA0	10.0524
INF336L01RC6	10.0451
INF336L01RD4	10.0451
INF917K01FW8	36.9437
INF917K01E52	33.8985
INF917K01536	33.4900
INF917K01544	30.8170
	
	
	
INF109K01BU5	102.49
INF109K01DY3	34.21
INF109K013J1	113.71
INF109K011J5	66.74
INF109KC1YD4	20.30
INF109KC1YF9	17.05
INF109KC1YA0	19.21
INF109KC1YC6	16.00
INF109KC1P24	17.22
INF109KC1P40	17.22
INF109KC1O90	16.60
INF109KC1P16	16.60
INF109KC1F91	33.74
INF109KC1G09	28.30
INF109KC1F67	31.85
INF109KC1F75	26.49
INF109KC1O09	16.47
INF109KC1O25	15.04
INF109KC1N75	15.79
INF109KC1N91	14.38
INF109K01W25	124.47
INF109K01W09	57.73
INF109K01BB5	115.60
INF109K01FL5	30.89
INF109K01Z14	486.84
INF109K01Y98	166.97
INF109K01415	448.71
INF109K01EO2	90.13
INF109KC10C2	13.10
INF109KC11C0	13.10
INF109KC17B9	12.81
INF109KC18B7	12.81
INF109KC1RE6	25.12
INF109KC1RH9	26.86
INF109KC1RI7	21.40
INF109KC1RF3	19.75
INF109K018M4	135.39
INF109K016M8	34.77
INF109K01AV5	126.46
INF109K01FB6	23.04
INF109KC12T2	12.06
INF109KC13T0	12.06
INF109KC19S9	12.00
INF109KC10T6	12.00
INF109KC1LG4	23.38
INF109KC1LJ8	24.66
INF109KC1LK6	19.08
INF109KC1LH2	17.85
INF109KC1D93	24.37
INF109KC1E01	19.02
INF109KC1D69	22.97
INF109KC1D77	17.72
INF109KC1GE9	24.33
INF109KC1GH2	25.81
INF109KC1GJ8	18.18
INF109KC1GG4	16.82
-	13.21
INF109KC13I3	13.21
-	12.99
INF109KC10I9	12.99
INF109KC1O66	17.16
INF109KC1O82	14.29
INF109KC1O33	16.83
INF109KC1O58	13.99
INF109K01Z48	171.40
INF109K01Z22	114.47
INF109K01506	156.38
INF109K01FO9	58.77
-	12.83
INF109KC13K9	12.83
-	12.65
INF109KC10K5	12.65
INF109K01Z71	57.22
INF109K01Z55	57.22
INF109K01E35	52.04
INF109K01E43	52.04
	
	
	
INF205KA1338	14.3
INF205KA1320	14.29
INF205KA1304	13.69
INF205KA1296	13.69
INF205K01KY4	108.48
INF205K01KW8	55.87
INF205K01171	47.42
INF205K01155	92.99
INF205K01MD4	48.44
INF205K01MB8	39.03
INF205K01CD5	41.33
INF205K01CE3	33.25
INF205K01NG5	45.76
INF205K01NE0	33.48
INF205K01338	39.49
INF205K01353	28.77
	
	
	
INF00XX01BU6	12.5156
INF00XX01BV4	12.5156
INF00XX01BS0	12.0430
INF00XX01BR2	12.0430
INF00XX01BO9	11.5504
INF00XX01BP6	11.5504
INF00XX01BL5	11.0908
INF00XX01BM3	11.0908
	
	
	
INF174KA1MD1	11.965
INF174KA1ME9	11.965
INF174KA1MA7	11.85
INF174KA1MB5	11.85
INF174KA1JN6	11.867
INF174KA1JO4	11.866
INF174KA1JK2	11.667
INF174KA1JL0	11.667
INF174KA1FI4	14.181
INF174KA1FH6	14.181
INF174KA1FF0	13.52
INF174KA1FE3	13.52
INF178L01095	46.538
INF178L01079	37.22
INF178L01AL9	53.553
INF178L01AK1	52.94
INF174KA1IF4	13.772
INF174KA1IG2	13.772
INF174KA1IC1	13.409
INF174KA1ID9	13.409
INF174KA1EZ1	22.814
INF174KA1EW8	21.384
-	21.394
-	22.812
INF174KA1OL0	10.361
INF174KA1OM8	10.361
INF174KA1OI6	10.359
INF174KA1OJ4	10.359
	
	
	
INF767K01NK6	19.5865
INF767K01NJ8	19.4651
INF767K01NH2	17.8461
INF767K01NG4	17.843
INF397L01LK4	20.638
INF397L01LH0	20.6373
INF397L01LG2	19.3387
INF397L01LD9	19.339
INF767K01GW5	33.1968
INF767K01GV7	32.6181
INF767K01501	29.7357
INF767K01485	29.7371
	
	
	
INF174V01BQ4	10.0524
INF174V01BR2	10.0524
INF174V01BO9	10.0483
INF174V01BN1	10.0483
INF174V01689	16.1049
INF174V01663	18.6143
INF174V01655	14.6657
INF174V01630	17.1329
	
	
	
INF769K01GW1	16.446
INF769K01GX9	16.498
INF769K01GU5	15.760
INF769K01GT7	15.780
INF769K01BL5	82.005
INF769K01135	70.636
INF769K01BM3	58.009
INF769K01150	23.295
INF769K01EA2	26.057
INF769K01ED6	28.283
INF769K01EE4	21.856
INF769K01EB0	19.670
	
	
	
INF204K01D22	509.0298
INF204K01XO1	509.0298
INF204K01893	63.9009
INF204K01XM5	90.6049
INF204K01919	472.8499
INF204K01927	472.8499
INF204K01G37	49.4723
INF204K01G29	164.8601
INF204K01G52	164.8601
INF204K01AN1	34.4663
INF204K01AP6	150.3708
INF204K01AQ4	150.3708
INF204KC1BO3	10.2823
INF204KC1BP0	10.2823
INF204KC1BL9	10.2739
INF204KC1BM7	10.2739
INF204KA1SM3	18.1238
INF204KA1SL5	16.5920
INF204KA1SK7	18.1238
INF204KA1SI1	18.1238
INF204KA1SJ9	16.5920
INF204KA1SH3	16.5920
INF204K01I35	131.8722
INF204K01I27	386.1679
INF204K01I50	386.1679
INF204K01935	97.8776
INF204K01950	352.4800
INF204K01968	352.4800
INF204K01I76	57.9736
INF204K01I68	248.8884
INF204K01I92	248.8884
INF204K01AB6	52.3260
INF204K01AE0	233.3712
INF204K01AD2	233.3712
INF204K01J18	30.8340
INF204K01J00	53.7497
INF204K01J34	53.7497
INF204K01745	26.7039
INF204K01760	50.0928
INF204K01737	50.0928
INF204KC1303	8.9607
INF204KC1311	8.9607
INF204KC1279	8.7168
INF204KC1287	8.7168
INF204KA16G3	28.1516
INF204KA13G0	25.7511
INF204KA15G5	28.1516
INF204KA12G2	25.7511
	
	
	
INF966L01BX0	11.9361
INF966L01CA6	11.8849
INF966L01BY8	11.9449
INF966L01CB4	11.8806
INF966L01BR2	12.1742
INF966L01BU6	12.1106
INF966L01BS0	12.1702
INF966L01BV4	12.1107
INF966L01AD4	26.5097
INF966L01AB8	25.3745
INF966L01AE2	26.4811
INF966L01AC6	25.2548
INF966L01CD0	10.9444
INF966L01CG3	10.9114
INF966L01CE8	10.9448
INF966L01CH1	10.9129
INF966L01523	26.2992
INF966L01721	28.2026
INF966L01705	28.1833
INF966L01507	26.2333
INF966L01CJ7	10.9433
INF966L01CN9	10.9222
INF966L01CK5	10.9438
INF966L01CO7	10.9263
INF966L01AK9	17.3912
INF966L01AH5	16.6881
INF966L01AL7	17.4825
INF966L01AI3	16.7061
INF966L01CT6	10.0045
IN966L01CQ2	10.001
INF966L01CU4	10.0045
INF966L01CR0	10.0011
	
	
	
INF082J01382	19.83
INF082J01390	19.25
	
	
	
INF0K1H01081	10.41
INF0K1H01073	10.38
	
	
	
INF200KA1507	32.0432
INF200KA1515	28.6425
INF200KA1473	29.2739
INF200KA1481	26.2888
INF200K01RM5	272.6792
INF200K01RK9	191.9620
INF200K01VR6	243.7454
INF200K01404	146.7509
INF200KA1A71	19.6999
INF200KA1A89	19.6987
INF200KA1A48	19.3661
INF200KA1A55	19.3708
INF200K01UN7	219.4187
INF200K01UP2	315.8140
INF200K01453	177.1191
INF200K01446	281.1669
INF200K01RS2	37.3771
INF200K01CT2	35.1158
INF200K01RQ6	33.0795
INF200K01CU0	31.2381
INF200K01SB6	82.2061
INF200K01RZ7	46.7795
INF200K01339	76.8598
INF200K01313	43.6262
INF200K01SC4	73.3065
INF200K01SE0	204.1962
INF200K01198	58.9437
INF200K01214	188.4731
INF200K01SL5	131.1974
INF200K01SN1	367.5350
INF200K01255	103.1884
INF200K01271	337.7784
INF200K01UY4	21.8193
INF200K01UW8	21.7891
INF200K01BD8	20.2194
INF200K01BC0	20.2217
INF200K01RV6	181.7332
INF200K01RT0	129.0792
INF200K01VS4	162.6919
INF200K01420	97.9707
	
	
	
INF903J01NH5	80.3085
INF903J01579	31.9314
INF903J01546	26.2077
INF903J01NF9	28.7511
INF903J01561	74.4341
INF903J01NB8	86.9117
INF903J01MZ9	31.7609
INF903J01652	89.3613
INF903J01637	32.3120
INF903J01629	78.9422
INF903J01603	28.3792
INF903J01F92	69.4478
INF903J01G00	49.8138
INF903J01F68	65.6619
INF903J01F76	46.8605
INF903JA1FA2	26.9647
INF903JA1FB0	21.4482
INF903JA1FC8	21.4482
INF903JA1EX7	25.4408
INF903JA1EY5	20.2157
INF903JA1EZ2	20.2157
	
	
	
INF277K01Z28	37.3609
-	37.3609
INF277K01Y94	30.3162
-	30.3162
INF277K01Z10	37.3609
INF277K01Y86	32.9588
INF277KA1166	14.6803
INF277KA1174	14.6803
-	14.6803
INF277KA1190	14.1589
INF277KA1208	14.1589
-	14.1589
INF277K01Z85	42.3448
-	42.3448
INF277K01Z51	37.2253
-	37.2253
INF277K01Z77	42.3448
INF277K01Z44	37.2253
INF277K01NG4	361.7721
INF277K01NE9	198.5958
INF277K01EH1	132.1122
INF277K01956	324.1468
INF277KA1497	12.5348
INF277KA1513	12.5348
-	12.5348
INF277KA1521	12.2943
INF277KA1547	12.2943
-	12.2943
INF277K014A4	36.7088
-	36.7088
INF277K011A0	30.1083
-	30.1083
INF277K013A6	36.7088
INF277K010A2	32.6503
INF277K010B0	22.9675
INF277K017A7	20.2899
-	22.9675
-	20.2899
INF277K019A3	22.9675
INF277K016A9	20.2899
INF277K01PQ8	136.6460
INF277K01DY8	60.6054
INF277K01PO3	71.6035
INF277K01782	127.8596
INF277K015Y1	13.4725
INF277K018Y5	12.6685
-	13.4725
-	12.6685
INF277K013Y6	13.4725
INF277K016Y9	12.6685
INF277K016B7	37.7852
-	37.7852
INF277K013B4	30.3295
-	30.3295
INF277K015B9	37.7852
INF277K012B6	33.1605
	
	
	
INF044D01CN2	47.63
INF044D01CO0	47.08
INF044D01BI4	43.21
INF044D01BJ2	38.69
INF044D01823	100.65
INF044D01CJ0	110.78
INF044D01CK8	74.36
INF044D01864	100.67
INF044D01831	68.05
INF044D01CM4	36.30
INF044D01CD3	53.27
INF044D01CE1	49.61
INF044D01906	50.07
INF044D01872	47.02
	
	
	
INF582M01JE6	9.95
INF582M01JF3	9.95
INF582M01JA4	9.95
INF582M01JB2	9.95
	
	
	
INF789F01SN3	158.4132
INF789F01SL7	62.0001
INF789F01372	141.6916
INF789F01356	55.1456
INF789F01TO9	204.8622
INF789F01TM3	158.3449
INF789F01695	185.0068
INF789F01679	142.9843
INF789F01VF3	46.7482
INF789F01VG1	41.0396
INF789F01CE6	43.9373
INF789F01CF3	38.4072
INF789F01TS0	55.1483
INF789F01737	52.7605
INF789F01752	100.9493
INF789F01TU6	105.385
INF789F01UD0	345.0034
INF789F01844	314.605
INF789F01UB4	178.9646
INF789F01828	162.2055
INF789F01SF9	96.7068
INF789F01273	85.8709
INF789F01299	186.2268
INF789F01SH5	209.0965
	
	
	
	
	
INF209K01EN2	66.9857
INF209K01WN4	74.6577
INF209K01WM6	59.8509
INF209K01EO0	31.6635
	
	
	
INF846K01K35	88.44
INF846K01K43	46.26
INF846K01K01	78.06
INF846K01K19	40.32
	
	
	
INF194KB1AL4	29.533
INF194KB1AM2	25.316
INF194KB1AJ8	27.767
INF194KB1AK6	23.807
	
	
	
INF761K01EP7	36.41
INF761K01EO0	27.27
INF761K01ER3	33.54
INF761K01EQ5	24.45
	
	
	
INF760K01JC6	31.9400
INF760K01JD4	30.0300
INF760K01JF9	29.5700
INF760K01JG7	27.4600
	
	
	
INF740K01QD1	157.675
INF740K01QE9	55.850
INF740K01797	145.844
INF740K01805	51.519
	
	
	
INF754K01JN6	34.581
INF754K01JO4	30.253
INF754K01JJ4	32.126
INF754K01JK2	27.916
	
	
	
INF090I01IQ4	140.7968
INF090I01IO9	49.5385
INF090I01544	42.4173
INF090I01569	126.2964
	
	
	
INF179KA1RZ8	105.243
INF179KA1RW5	117.731
INF179KA1SA9	41.189
INF179KA1RX3	58.173
	
	
	
INF917K01QA1	67.8520
INF917K01PZ0	41.2655
INF917K01QC7	62.2177
INF917K01QB9	36.9299
	
	
	
INF109K015M0	74.75
INF109K013M5	59.42
INF109K01BI0	67.92
INF109K01FA8	33.00
INF109K01BK6	18.65
	
	
	
INF205K013T3	28.95
INF205K012T5	29.01
INF205K011T7	26.81
INF205K010T9	26.82
	
	
	
INF00XX01747	19.7899
INF00XX01754	19.7899
INF00XX01713	18.3669
INF00XX01721	18.3669
	
	
	
INF174K01211	199.388
INF174K01KT2	229.001
INF174K01237	86.986
INF174K01KU0	100.584
	
	
	
INF397L01JS1	23.9268
INF397L01JP7	23.9272
INF397L01JW3	21.8322
INF397L01JT9	21.832
	
	
	
INF174V01BK7	13.6699
INF174V01BL5	13.6699
INF174V01BH3	13.4776
INF174V01BI1	13.4775
	
	
	
INF204K01J91	87.7480
INF204K01J83	136.1308
INF204K01K15	136.1308
INF204K01HZ0	123.2336
INF204K01HY3	123.2336
INF204K01IA1	77.6428
	
	
	
INF663L01W14	12.24
INF663L01W06	12.67
INF663L01W30	12.18
INF663L01W48	12.18
	
	
	
INF966L01AA0	183.4344
INF966L01689	195.8788
INF966L01663	153.1197
INF966L01036	145.8571
	
	
	
INF200K01T51	152.7061
INF200K01T69	104.2261
INF200K01T28	135.6925
INF200K01T36	80.1639
	
	
	
INF903J01NK9	208.0390
INF903J01NI3	33.9344
INF903J01470	191.7353
INF903J01454	30.4374
	
	
	
-	31.7076
-	28.9691
INF277K011O1	31.7076
INF277K015O2	28.9691
INF277K013O7	31.7076
INF277K017O8	28.9691
	
	
	
INF582M01BU9	41.29
INF582M01BW5	30.90
INF582M01BY1	38.22
INF582M01CA9	33.20
	
	
	
INF789F1AUQ1	20.1932
INF789F1AUR9	20.1932
INF789F1AUO6	19.2247
INF789F1AUP3	19.2245
	
	
	
	
	
INF209K01WP9	64.3374
INF209K01WQ7	105.1325
INF209K01LF3	94.8581
INF209K01LE6	35.8092
	
	
	
INF846K010C0	13.10
INF846K011C8	13.09
INF846K013C4	12.73
INF846K014C2	12.73
	
	
	
INF194K01342	113.246
INF194K01359	34.977
INF194K01Z85	125.907
INF194K01Z93	44.937
	
	
	
INF251K01SD5	11.0468
INF251K01SE3	11.0468
INF251K01SA1	10.9917
INF251K01SB9	10.9917
	
	
	
INF760K01JW4	14.1000
INF760K01JY0	14.1000
INF760K01JZ7	13.6300
INF760K01KB6	13.6300
	
	
	
INF740KA1PP3	15.742
INF740KA1PQ1	14.150
INF740KA1PM0	15.414
INF740KA1PN8	13.840
	
	
	
INF090I01GY2	591.7953
INF090I01GW6	103.4840
INF090I01296	542.1685
INF090I01270	91.7600
	
	
	
INF666M01BE4	23.1316
INF666M01BH7	19.8812
INF666M01BF1	23.0452
INF666M01DC4	18.52
INF666M01CY0	16.9648
INF666M01DA8	18.5051
INF666M01BI5	19.8745
INF666M01DI1	16.2852
INF666M01DE0	15.4288
INF666M01DG5	15.0288
	
	
	
INF179K01VC4	575.4
INF179K01426	523.132
INF179K01VA8	34.267
INF179K01400	28.895
	
	
	
INF917K01HD4	82.8359
INF917K01HC6	52.0620
INF677K01023	75.5167
INF677K01213	43.4358
	
	
	
INF109K012K1	361.55
INF109K011K3	90.94
INF109K01AF8	332.29
INF109K01EC7	34.52
	
	
	
INF00XX01AQ6	13.0439
INF00XX01AR4	13.0439
INF00XX01AN3	12.4197
INF00XX01AO1	12.4197
	
	
	
INF192K01BT3	77.6375
INF192K01BR7	52.8986
INF137A01037	70.6958
INF137A01011	49.3657
	
	
	
INF397L01KU5	19.6698
INF397L01KR1	19.6685
INF397L01KQ3	18.6436
INF397L01KN0	18.6438
	
	
	
INF204K01K23	53.8271
INF204K01K49	166.1160
INF204K01GC1	36.2637
INF204K01GB3	153.7206
	
	
	
INF966L01AN3	13.6354
INF966L01AQ6	13.1953
INF966L01AO1	12.9753
INF966L01AR4	13.1697
	
	
	
INF082J01036	95.09
INF082J01044	95.90
INF082J01242	92.60
INF082J01259	93.13
	
	
	
INF277K01DI1	100.1681
INF277K01451	252.9918
INF277K01ND1	279.8370
INF277K01DJ9	93.6730
INF277K01NB5	102.5319
INF277K01MZ6	109.4251
	
	
	
INF582M01EK4	21.91
INF582M01EM0	21.91
INF582M01EO6	21.07
INF582M01EQ1	21.07
	
	
	
INF789F01UZ3	42.2764
INF789F01AE0	34.9575
INF789F01VB2	129.6281
INF789F01AG5	119.9531
	
	
	
	
	
-	N.A.
	
	
	
	
	
INF109K019C3	10.9255
INF109K011D8	35.5313
INF109K01JS2	34.9646
INF109K01I15	11.2587
INF109KA1C31	14.0584
INF109KA1C23	14.5046
INF109K017D5	11.5773
INF109K019D1	13.3340
INF109K011E6	25.8427
INF109K01KA8	25.2302
INF109K01I56	11.0700
INF109K01I49	13.1407
INF109KA1C56	13.1087
	
	
INF109K01DZ0	13.5898
INF109KA1B65	10.9152
INF109K01AP7	22.7587
INF109K013C6	13.6408
INF109K015C1	23.0933
	
	
	
INF200K01511	30.3025
INF200K01503	30.1918
INF200K01CX4	10.43
INF200K01CW6	10.43
	
	
	
	
	
INF209K01ZC0	1316.04
INF209K01BT5	1191.84
INF209KA1LH3	271.99
INF209K01BS7	161.47
	
	
	
INF846K01E25	17.53
INF846K01E33	14.89
INF846K01E58	14.29
INF846K01E09	13.53
INF846K01E90	16.32
INF846K01F08	12.65
INF846K01F24	13.13
INF846K01E74	12.56
	
	
	
INF194KA1U56	21.515
INF194KA1U64	18.212
INF194KA1U15	19.507
INF194KA1U23	16.517
	
	
	
INF251K01PB5	16.8922
INF251K01OZ7	23.7771
INF251K01OY0	15.2640
INF251K01OW4	21.4270
	
	
	
INF760K01EZ8	309.6700
INF760K01EX3	113.3100
INF760K01050	279.4800
INF760K01068	90.1600
	
	
	
INF740K01NY4	297.185
INF740K01NZ1	58.402
INF740K01318	269.413
INF740K01326	26.353
	
	
	
INF754K01CB6	27.83
INF754K01137	47.52
INF754K01202	47.12
INF754K01178	23.95
INF754K01160	46.63
INF754K01CE0	52.67
	
	
	
INF090I01FZ1	233.4285
INF090I01GA2	30.6097
INF090I01817	208.2007
INF090I01825	26.1859
	
	
	
INF666M01FA3	17.9945
INF666M01FJ4	16.5238
INF666M01FB1	17.8538
INF666M01FH8	17.3146
INF666M01FD7	17.825
INF666M01FF2	17.6419
INF666M01FK2	16.5209
INF666M01FQ9	16.4846
INF666M01FM8	16.5219
INF666M01FO4	17.5137
	
	
	
INF179K01XZ1	103.169
INF179K01AS4	96.303
INF179K01XX6	17.248
INF179K01AQ8	15.43
	
	
	
INF917K01TY5	17.8727
INF917K01LE4	47.1677
INF917K01E45	29.4726
INF917K01TW9	16.1736
INF917K01LB0	42.3112
INF917K01KZ1	25.4086
	
	
	
INF109KB1QK6	21.44
INF109KB1QM2	23.25
INF109K01Y07	311.54
INF109KA1Y19	25.76
INF109K01X81	52.90
INF109K01480	283.87
INF109KA1X93	23.59
INF109K01DX5	34.53
	
	
	
INF205K014Q7	17.7657
INF205K013Q9	17.7125
INF205K011Q3	16.3715
INF205K010Q5	16.3724
	
	
	
INF192K01HB8	97.3648
INF192K01HJ1	32.8013
INF192K01GP0	99.5115
INF192K01BQ9	97.2145
INF192K01HV6	99.5115
INF192K01HH5	69.9514
INF192K01BO4	53.5958
INF192K01HN3	69.9315
INF192K01HZ7	99.5115
INF192K01HR4	24.5995
INF192K01GZ9	90.1917
INF192K01HF9	24.3727
INF192K01GN5	90.1917
INF192K01HT0	90.1917
INF192K01HD4	64.0568
INF192K01528	24.5470
INF192K01HL7	63.5477
INF192K01HX2	90.1917
INF192K01HP8	22.6818
INF192K01544	87.7624
	
	
	
INF174K01E92	47.141
INF174K01F00	54.033
INF174K01LL7	33.123
INF174K01450	27.704
	
	
	
INF767K01ED0	169.4845
INF767K01EC2	16.8231
INF767K01030	152.2659
INF767K01022	14.4586
	
	
	
INF174V01804	17.8600
INF174V01788	21.7456
INF174V01754	20.1032
INF174V01770	16.3269
	
	
	
INF769K01DI7	19.275
INF769K01DF3	16.210
INF769K01DH9	28.864
INF769K01DE6	25.352
	
	
	
INF247L01692	18.9704
INF247L01684	17.5239
	
	
	
INF959L01CX3	18.3932
INF959L01DG6	18.3235
INF959L01DE1	18.321
INF959L01DA9	18.3199
INF959L01CY1	18.3207
INF959L01DC5	18.3206
INF959L01DI2	16.7071
INF959L01DR3	16.7049
INF959L01DP7	16.7081
INF959L01DL6	16.7064
INF959L01DJ0	16.7078
INF959L01DN2	16.707
	
	
	
INF204K01B08	89.6989
INF204KB19F7	0.0206
INF204KB11G2	0.0104
INF204KB17F1	0.0142
INF204KB16G1	0.0159
INF204KB18G7	0.0099
INF204KB14G6	0.0137
INF204KB16T4	0.0000
INF204KB18T0	0.0000
INF204KB14T9	0.0000
INF204KB13U9	0.0000
INF204KB15U4	0.0000
INF204KB11U3	0.0000
INF204K01B16	31.7195
INF204KB1BD7	15.6893
INF204K011R2	21.6721
INF204K01FW1	80.7871
INF204K01FX9	23.3367
INF204KB1BF2	14.4845
INF204K013R8	19.8375
INF204KB16F3	0.0558
INF204KB13G8	0.0518
INF204KB13T1	0.0000
INF204KB10U5	0.0000
	
	
	
INF223J01903	16.60
INF663L01ZC6	13.27
INF663L01GY0	25.14
INF663L01GX2	120.41
INF663L01HA8	14.61
INF663L01HC4	103.82
INF663L01ZA0	12.98
INF223J01309	16.48
INF223J01325	30.02
INF663L01OA4	24.48
INF663L01OE6	21.55
INF663L01NY6	22.59
INF663L01OC0	20.99
	
	
	
INF966L01267	330.6293
INF966L01556	351.6474
INF966L01242	45.6058
INF966L01531	48.7087
	
	
	
INF200K01RY0	249.3417
INF200K01RW4	72.9628
INF200K01115	48.4216
INF200K01107	228.5067
	
	
	
INF680P01042	28.2056
INF680P01059	22.3416
INF680P01018	25.4022
INF680P01026	20.3065
	
	
	
INF173K01FE6	142.6441
INF173K01CI4	26.6900
INF173K01CL8	127.0414
INF173K01FB2	39.6543
	
	
	
INF277K01MN2	391.7346
INF277K01MO0	89.5552
INF277K01ML6	97.8543
INF277K01303	355.0337
INF277K01CS2	78.0565
INF277K01DB6	84.4131
	
	
	
INF582M01GY0	14.70
INF582M01HA8	14.70
INF582M01HC4	14.25
INF582M01HE0	14.25
	
	
	
INF789F01323	305.9693
INF789F01SK9	325.2668
INF789F01SI3	41.0285
INF789F01307	37.6346
	
	
	
	
	
INF209K01VP1	24.9464
INF209K01264	23.4395
INF209K01P80	11.4588
INF209K01256	11.2455
	
	
	
INF846K01PZ1	17.7205
INF846K01QA2	11.6436
INF846K01QC8	16.5065
INF846K01QD6	10.8569
	
	
	
INF0QA701532	10.008
INF0QA701490	10.008
INF0QA701524	10.008
INF0QA701508	10.008
	
	
	
INF194K01623	14.86269632
INF194K01615	21.25167644
INF194KA1YD2	10.8959
INF194K01649	28.6548
INF194K01656	13.0904
INF194K01Y60	30.6157
INF194KA1YG5	12.3791
INF194K01Y78	13.9465
	
	
	
INF761K01EI2	11.4789
INF761K01ED3	12.6878
INF761K01EE1	11.4440
INF761K01EG6	12.0609
INF761K01DW5	12.2995
INF761K01EB7	11.3640
INF761K01DX3	11.1460
INF761K01DZ8	11.7656
	
	
	
INF251K01OV6	10.8476
INF251K01PF6	10.6107
INF251K01PJ8	10.8534
INF251K01PD1	10.2786
INF251K01PH2	10.4837
INF251K01ON3	14.2041
INF251K01OT0	14.8039
INF251K01OP8	10.6259
	
	
	
INF740KA1DN4	13.677
INF740KA1DO2	11.378
INF740KA1DQ7	12.017
INF740KA1DI4	13.219
INF740KA1DJ2	11.048
INF740KA1DL8	11.073
	
	
	
INF754K01EB2	12.9535
INF754K01HW1	14.8854
INF754K01HT7	13.9644
INF754K01EG1	12.5429
INF754K01EA4	18.1197
INF754K01EJ5	17.0963
INF754K01EF3	17.0925
	
	
	
INF666M01AW8	16.3069
INF666M01CE2	12.9924
INF666M01CC6	12.8774
INF666M01BA2	15.4454
INF666M01AX6	11.9744
INF666M01CA0	12.9099
INF666M01CK9	12.4278
INF666M01BB0	11.5649
INF666M01CG7	12.5022
INF666M01CI3	12.4954
	
	
	
INF179K01UU8	27.925
INF179K01UV6	21.162
INF179K01319	26.228
-	19.547
INF179K01327	18.697
INF179K01343	27.014
INF179KA1KT6	17.617
INF179KA1KM1	10.642
INF179KA1KQ2	11.128
INF179KA1KS8	10.798
INF179KA1KO7	11.035
	
	
	
INF917K01QR5	17.7879
INF917K01QT1	10.5340
INF917K01QV7	11.4768
INF917K01QL8	16.8145
INF917K01QN4	10.4448
INF917K01QP9	11.2168
	
	
	
INF109K01BD1	26.3343
INF109KA1C15	11.8080
INF109K016O4	32.1189
INF109K017O2	16.0878
INF109KA1C07	14.7363
INF109K01BF6	30.2594
INF109K01EF0	14.3287
	
	
	
INF205K01P68	30.0584
INF205K01KR8	30.0661
INF205K01KP2	16.3263
INF205K01122	28.1365
INF205K01148	15.016
	
	
	
INF00XX01440	11.8154
INF00XX01457	11.8154
INF00XX01416	11.4615
INF00XX01424	11.4615
	
	
	
INF192K01GX4	15.6941
INF192K01KY4	13.9047
INF192K01GL9	16.3524
INF192K01BN6	30.5547
INF192K01ID2	30.5985
INF192K01KU2	14.1340
INF192K01KM9	12.3388
INF192K01IH3	30.6075
INF192K01KQ0	14.5170
INF192K01BL0	14.3984
INF192K01GV8	29.2830
INF192K01KW8	12.8151
INF192K01GJ3	15.7695
INF192K01510	29.0069
INF192K01IB6	29.3332
INF192K01KS6	12.9084
INF192K01494	13.4631
INF192K01KK3	11.4044
INF192K01IF7	29.3332
INF192K01KO5	13.0994
	
	
	
INF174K01302	32.9507
INF174K01LC6	34.8413
INF174K01328	10.7623
INF174K01LE2	11.2494
	
	
	
INF767K01PP0	12.6852
INF767K01PR6	11.5326
-	11.9199
INF767K01PL9	12.278
INF767K01PN5	11.9957
-	11.9191
	
	
	
INF174V01AC6	11.4391
INF174V01AA0	11.4391
INF174V01978	11.1478
INF174V01994	11.1478
	
	
	
INF769K01FS1	11.785
INF769K01FR3	11.770
INF769K01FP7	11.519
INF769K01FO0	11.519
	
	
	
INF204K01YA8	15.4307
INF204KA1MV7	13.1173
INF204K01XZ7	25.0621
INF204K01IY1	23.4791
INF204K01IZ8	14.0708
INF204KA1MT1	12.2382
	
	
	
INF0J8L01065	10.7796
INF0J8L01057	10.6999
	
	
	
INF223J012N9	11.7225
INF223J013N7	17.2109
INF663L01YU1	11.0011
INF223J011N1	10.8358
INF223J010N3	10.9435
INF223J019M6	12.1513
INF223J012M1	11.4278
INF223J019N4	16.3105
INF223J011M3	10.7471
INF223J010M5	10.7541
INF223J019L8	11.4699
	
	
	
INF200K01QU0	31.4017
INF200K01QS4	16.9666
INF200K01156	29.8133
INF200K01131	15.6783
	
	
	
INF173K01NB6	12.8216
INF173K01MY0	11.2729
INF173K01NF7	13.3547
INF173K01NC4	11.5483
	
	
	
INF277K018Q1	12.6396
-	12.6396
INF277K016Q5	12.1232
-	12.1232
INF277K017Q3	13.1577
INF277K015Q7	12.6837
	
	
	
INF582M01ES7	12.7052
INF582M01EU3	12.4036
INF582M01EW9	12.4076
INF582M01EY5	12.1150
	
	
	
INF789FB1RG6	32.5406
INF789FB1RE1	19.0348
INF789FB1RJ0	30.8547
INF789FB1RH4	17.4306
	
	
	
	
	
INF204K01G78	39.6010
INF204K01G60	9.6826
INF204K01G94	155.0815
INF204K01570	29.9249
INF204K01596	139.9422
INF204K01604	139.9422
	
	
	
	
	
INF209K01R47	25.3058
INF209K01XH4	61.7898
INF209K01751	56.2217
INF209K01769	15.7588
	
	
	
INF846K01DY0	14.9204
INF846K01EB6	12.9917
INF846K01ED2	13.4719
INF846K01743	13.0878
INF846K01693	26.0683
INF846K01727	12.2756
INF846K01701	11.3533
INF846K01EA8	29.7750
	
	
	
